group_run,sub_id,run_id,MAE_glideslope_error_deg,RMSE_glideslope_error_deg,R2_glideslope_error_deg,MAE_localizer_error_deg,RMSE_localizer_error_deg,R2_localizer_error_deg,MAE_airspeed_error_kts,RMSE_airspeed_error_kts,R2_airspeed_error_kts,MAE_total_error,RMSE_total_error,R2_total_error
11_1,11,1,0.6849864789721369,0.8188930466672457,-0.17450006672596863,0.44367339084913326,0.5183271455424078,0.05535312854021468,1.4956846582262096,1.5236150366627967,-17.152193779762126,0.6876531154823303,0.7628419905900083,-0.3613725343900078
11_10,11,10,0.7720890997975721,0.8355045272724987,-4.963354137790986,0.23982299868504206,0.280961275769201,-1.2677109823324382,0.31132953440626465,0.3708752642243004,-3.6126276077329953,0.40902280646006256,0.6091089252315784,-0.5888632009943344
11_11,11,11,2.6899473700672387,2.6941397818363453,0.0,1.5895258622341355,1.8278050804788633,-0.5555713145998336,2.070046535193796,2.203559188067791,-6.288449934276032,4.356105553878149,4.497728172735217,-13.933014309823697
11_12,11,12,2.7690162772616747,2.7974992587179632,-59.36447745858081,0.360242596356906,0.40480498328488496,-1.5041205180929786,2.965898489287123,3.0321394293243986,-22.78208388568961,4.1747257765579215,4.293317128378633,-19.392332306113303
11_2,11,2,1.2383485871429243,1.487367508939525,-2.5390891487062897,1.668939548125565,1.8678897661321197,0.04846373317250596,2.0393015361997486,2.16477410846467,-1.3015818011047169,1.9822103356488545,2.5399430569947063,-1.5868459253643952
11_3,11,3,3.123603253127038,3.1807107743274097,-34.55769570800442,2.682029797385136,2.684966490918252,0.0,2.922406656332314,2.9887899647173155,-13.659220795355843,5.981209489984512,6.065754445343364,-31.01313991680594
11_4,11,4,2.780364991685686,2.7999181398126485,0.0,2.985801718615888,2.988564631621933,0.0,0.8333609040725231,0.9404260579737872,-0.398236803670996,3.161327890300751,3.2966893881959924,-44.44748708295743
11_5,11,5,1.4518450410966512,1.867948066238773,-1.087424474046514,2.195021678606868,2.333206023817685,-1.0605269835730482,2.0187254245988964,2.0513678929062,-35.17618045160006,3.3790790357812246,3.884392117001575,-4.043689384822999
11_6,11,6,2.7629232556559145,2.7716617565079,0.0,1.7795722790567328,1.9793339124817568,-0.7872896260973112,2.322844243921216,2.434363822493877,-14.629252856262772,3.3985870441500348,3.527271006003338,-23.13878486556821
11_7,11,7,2.468386637475888,2.575842187600977,-14.691178570370765,0.38035150908564536,0.4370026510411471,-9.864430463280517,2.934485647485902,2.938285173453541,0.0,3.742062046744029,3.81429344779489,-33.56055427594386
11_8,11,8,0.3533771959144856,0.43641292771147183,0.13879823694294224,0.46201460690220203,0.4742735670519477,-26.02383005233233,0.4068797754936666,0.48267081808750434,-2.198234473130936,1.4211685380649568,1.503580247747907,-19.5267524092348
11_9,11,9,2.445442700037882,2.523262367726815,-2.73264107233605,0.719498660072113,1.0008618305182932,-0.24078949242871994,1.4381985354555649,1.6175597822059322,-2.4244817394364033,1.2863959776369733,1.5006595791404325,-2.759134503825501
12_1,12,1,0.17286482092499733,0.20162164353302414,-4.25028922566429,0.1769381153681129,0.19443405891822535,-58.380294845511045,0.15146879497344606,0.17055322945698728,-4.24026922141408,0.5022778274273872,0.5733195520712151,-45.43635435483487
12_10,12,10,0.19162773140033088,0.2419167143144115,-1.1780744729249961,0.36032848469853407,0.4168997569108238,-1.9817349343518655,0.06901454166332881,0.09808652245304507,-0.8417960163761944,0.6879370759868623,0.7622970147933157,-8.647153207411709
12_11,12,11,0.20426178123255576,0.2947017465351753,-0.28587409021475163,0.4090716148525476,0.45468669398969946,-8.85970588484933,0.07729968567848204,0.09334173519471209,-0.005508916920514473,0.42013938371658327,0.5291298032873599,-1.3831677767641972
12_12,12,12,0.1899982168887059,0.2090687908541626,-2.950593274269817,0.10724560906330743,0.13323590934583246,-1.7480767235740977,0.5408322874532795,0.5473548464132634,-147.76611573487634,0.27232458777904506,0.3283879479259705,-15.759379646900921
12_2,12,2,0.13361389956460024,0.1809527925321769,-2.0173814157226118,0.28078470876201983,0.35648013962554437,-1.5478330147487909,0.22493181960105893,0.23085591533911212,-20.2825886647969,0.28250708773533506,0.36346377884812114,-19.102504778629555
12_3,12,3,0.1345339074825185,0.1598120612785302,-0.8224573921118765,0.1501293106896927,0.22734872047469656,-0.4509044669077924,0.23586643233021098,0.25278384400944565,-12.79652376997053,0.22241546879132587,0.27220907632212216,-0.7034368543789078
12_4,12,4,0.45115663124163946,0.5278404332933966,-0.597311285740288,0.7382378047437471,0.8458002987182918,-2.570199619290611,0.5732546443317333,0.6385677501841158,-2.1722084344232586,0.532561912237803,0.614330497817171,-0.9280394682010713
12_5,12,5,0.15625342490238447,0.19006079648225038,-1.111953454896062,0.4276949591046074,0.487696647953088,-6.213238533492757,0.09016839297294617,0.10175253381993538,-0.31989886228674314,0.645626957248052,0.7480453613693054,-12.052889528048706
12_6,12,6,0.3147348781140148,0.42372985168204075,-1.337389058620425,0.767475327433416,0.7783423163913175,-16.288557390164105,0.46087216549237575,0.5807549884606839,-0.2811224657763498,0.32644800421078995,0.4094535520011377,-2.9111163640064284
12_7,12,7,0.1165810147205554,0.1444426929271381,-0.742642306001241,0.2829299803936466,0.29116890160506703,-17.890829190675845,0.19162521120150885,0.22773476239949828,-0.8358684859964258,0.4241731211296718,0.47715394576197034,-10.5741342326209
12_8,12,8,0.11973365543146929,0.1598072371494649,-1.397820635949341,0.5403041273357718,0.5641796054668686,-18.588878849433964,0.08001864979108175,0.09984783523204199,-0.21100233931357915,0.5809672913153966,0.6939187257414351,-98.22573156588585
12_9,12,9,0.40709554621060684,0.47006313014517304,-2.5040358763823107,0.8919884580087662,0.9658606675628021,-6.387916954952396,0.2820481586608167,0.3527755925346862,-0.9894734296586265,0.7625774221515655,0.9502003405925085,-4.661122517901833
13_1,13,1,2.1380963783158733,2.397105824939073,-2.836679521584362,1.9292669829427451,2.126863156650796,-0.026277814847605052,0.7593599323596558,0.9012425958191016,-0.11601719357961016,3.0097355159918466,3.172706610137989,-11.485059692553264
13_10,13,10,2.7078274612918,2.8420203870098075,-4.468042668190952,2.996776812771956,3.0328684018771286,-0.023169159410981965,1.489076274540921,1.7426025212931446,-2.608850616860508,4.879512831083933,5.007527876376975,-21.524523292892805
13_11,13,11,2.188357470120688,2.38138209126708,0.017695068353368537,1.0776874735387167,1.2410415765090002,-0.04130329720858228,0.622571985330979,0.7104820797066402,-0.04791710966323315,2.0834745540237427,2.304781489782336,-2.4260404077174607
13_12,13,12,2.953514916007407,2.95360349451733,0.0,0.3188311146099369,0.3595650567582757,-2.749499680923578,1.164939013005495,1.5876620472631162,-0.7703866635562295,2.6643680019092555,2.818539047572144,-9.163471945912155
13_2,13,2,1.4124292254639124,1.7790278203439598,-1.7622485994175263,0.6366621174398459,0.7931217665941779,-0.415503174015444,1.9742154007349373,2.298860996423692,-2.691512066620918,2.148580679951074,2.872091810806549,-0.5499585961187645
13_3,13,3,2.811175850109756,2.81603292729698,-284.41168897757547,1.6482934378695486,1.764021211259263,-7.717209019715522,0.8646526861870288,1.0352781827665718,-0.2966022601323275,4.053870677398047,4.142608344622442,-21.183252743651742
13_4,13,4,2.5863571027914682,2.5872127476878446,0.0,1.3423361172133685,1.548707980619602,-1.2863294985536902,1.649890339093308,1.7146290409042193,-11.790394825797664,3.5821787590408323,3.6434403979569794,-26.78808633072213
13_5,13,5,2.9816454791258025,3.0353839976078567,-19.914004692208646,1.7696961891690894,2.1222291732829395,-2.3875202658417676,0.6488181852523486,0.8842938928283299,-0.8821330033190165,2.563873768275579,2.846083319942094,-4.551211604920173
13_6,13,6,2.637929151086913,2.6427005477371885,0.0,0.8795775645065308,0.9540417044388515,-0.7534245927601244,1.3307699713170962,1.5050295519535795,-0.12039811165591652,2.7365681043815613,2.925768374691096,-17.0294695949847
13_7,13,7,2.9135216267158586,2.914199821324384,0.0,2.080013652698646,2.2156186077654505,-7.3381065288558105,0.5553937655218442,0.7025852640885127,-0.8418655407666207,4.058331759611766,4.193461867055326,-18.965312349824835
13_8,13,8,2.839505988835494,2.9288224869993953,-4.367327088191353,2.3094609845654173,2.375052001591813,-0.901036633209096,1.4415965583884718,1.5916031167163163,-2.544269336701911,4.70336879564921,4.885941494362558,-12.75854620592869
13_9,13,9,2.510691209634145,2.51111891532546,0.0,2.661472041998705,2.6639469649436656,-891.1436323064346,1.30343842811572,1.4818545795236677,-0.1222782323279965,4.884667827828726,4.941889891176671,-38.24390406936525
15_1,15,1,0.5290064752862851,0.6738757492767367,-1.4767320828132204,0.3421619518300395,0.37570606717291244,-35.631352266846065,0.4473027684539556,0.5034406858538484,-4.332882647553072,0.5745892017618816,0.6250425276203865,-1.7022949551553852
15_10,15,10,0.7930184854694207,0.9429593490394027,-0.9660027356797867,0.2889466490809124,0.30434002430494467,-0.15600982338688252,0.09192305696169537,0.10988267041130566,-1.389487109453809,0.5190712672042846,0.6827095097941208,-1.173122983788208
15_11,15,11,0.35649227055072785,0.4148964701789574,-5.412600330898361,0.4130216049667199,0.41575911099608737,-114.55210032944362,0.3558791812785466,0.35984454030797636,-117.56175444203873,0.2231910541343689,0.29110462526850955,-13.857827428428436
15_12,15,12,0.3059427462967237,0.3446667755160455,-3.6604478193043537,0.1368132516205311,0.15323554495795302,0.2520914074711188,0.11755870334307353,0.14918050300771102,-120.41062474261703,0.3625126893011729,0.423963025887221,-23.53453113935325
15_2,15,2,0.9967276281404868,1.3199597160597478,-0.8608398484431996,0.6280143266899636,0.8091584637895191,-0.6234564414869948,0.182911073633333,0.19571577448547245,-0.5606449549526378,1.1206047103643415,1.4024834161340252,-0.39985263570837404
15_3,15,3,0.25719079488489777,0.3106780212115219,-2.0529525508253506,0.4883390216523409,0.5477617067250253,-3.4268494048231695,0.07228426715155442,0.08167546314132106,-65.7396242533566,0.5058700535774231,0.540459627922265,-4.538731807119461
15_4,15,4,1.1749542654962093,1.325524192009456,-2.4284139619578564,0.7126613597136473,0.7996101209561636,-4.4361724546926204,0.38678818721930186,0.4765622786489987,-0.30893465423549715,0.5587046934127806,0.7155729916178235,-0.13863188268509252
15_5,15,5,0.5121339123257002,0.5541887382332596,-4.612578935855888,0.3028615668363605,0.36587085155421256,-0.30581340637981236,0.21573675534248354,0.25556091382849,-33.77413390866338,0.2546165121555329,0.29734021595294846,-0.8683429991758738
15_6,15,6,1.7970710063521067,1.859802634119093,-0.5962053607705764,2.6229599833128168,2.75285697851696,-0.24677208531116146,0.6909519961996874,0.8717584949611966,-0.034832955295942325,2.717393881518046,2.937730709829402,-5.596951143575514
15_7,15,7,0.7401237965798377,0.866749118637277,-0.013752794536198154,0.25145804316694537,0.2966184624800924,-0.950468739761192,0.1215902327156067,0.13915130489980163,-0.38352349953015086,0.49201847082138056,0.6045328459871897,-0.4119626655272679
15_8,15,8,1.1461456237475076,1.465518827195667,-1.63267776403438,0.40560637057522936,0.5032990749809835,-1.752560615128012,0.11483265500068665,0.141765993788869,-1.783451972255997,0.973055227584839,1.0655271825248647,-0.36797198314462265
15_9,15,9,2.4405513297480343,2.534284767523275,-14.24800135482707,0.41442605766810475,0.5121757326803833,-0.9274911959976093,1.4432299198050798,1.4930550624951622,-14.129299029423185,3.0753683130280183,3.1498367069267355,-19.618200952965186
16_1,16,1,0.3374224625436216,0.3573082148401815,-15.997444683525426,0.20067087839305398,0.23851601561314434,-3.1617415004224334,0.3805773782268663,0.45286121802148144,-2.05370679404236,0.3120348628457388,0.39183355283559,-0.683275434954858
16_10,16,10,0.35684022726605336,0.4120758889689298,-3.458051638971665,0.3041265187892318,0.31824253064751384,-22.40404151033071,0.10265601270467044,0.12513484328741933,-1.9526453297023671,0.7120571321376166,0.7646006391136313,-10.428056623350322
16_11,16,11,0.1512663243456775,0.17940567059775764,-0.6286266431611867,0.2693599323443572,0.29166097972686694,-7.321201102666601,0.24313128649353982,0.2476803050324028,-19.45244288400155,0.6672743745851517,0.7183665030606587,-64.02860900029462
16_12,16,12,0.1494935989252726,0.1962922794689158,-0.4528359156812729,0.07062242452358673,0.09444089843498216,-1.6655653224350933,0.34700244776248934,0.38708089719532685,-4.009097227264699,0.15778977094809216,0.20641333694264416,-1.0174010710184436
16_2,16,2,0.12281819652378559,0.14174199006374266,-2.8570807207845728,0.21580553832580648,0.26052456807924873,-0.0767086411482425,0.13987932327191033,0.15132697763164063,-0.15089971818327164,0.14590843697627381,0.17646416867294545,-0.22774116581135972
16_3,16,3,0.2113825272568315,0.25311621510230004,-0.24409220608504434,0.22950196982085702,0.256461526849503,-5.071501698291889,0.13622886531591416,0.1571634304955497,-4.896868524265457,0.3680655084594091,0.4662989061492871,-4.743929253576852
16_4,16,4,0.30314873906760165,0.3686912551783242,0.061694333011366176,0.29615779154142363,0.33834531837162335,0.0288382312496982,0.17508471715350946,0.2307943672232367,-0.08999581830943604,0.7044266539128622,0.7999354476714825,-3.9604334345886727
16_5,16,5,0.24827376145437358,0.3033199864178078,-2.420350352202784,0.5200270181747277,0.5724053439412529,-4.3972307555795656,0.1354581810772419,0.16842425849082746,-2.4843422186198225,0.4521024486748378,0.5035149874626113,-2.5444948291678324
16_6,16,6,0.332792670429647,0.45902856824239063,-0.8496250366542328,0.41519353468577064,0.5717412610870342,-0.3799687001793204,0.15804380287647246,0.2012257808879855,-0.17137919251062583,0.9247232846069338,1.027013342829079,-2.065103167341659
16_7,16,7,0.2766955515972773,0.36076309999197587,-0.09509768538994212,0.0830420800862151,0.09136959924538554,-15.67690622443023,0.19195149995009106,0.24898718789231647,0.02652939749485217,0.507181330982844,0.6218988566795399,-2.5943399502961846
16_8,16,8,0.24000006315131048,0.33591326253195675,-0.7646341781714243,0.2769538639676571,0.31213876517279365,-5.749229469561918,0.05700729725475113,0.0654279861580972,-0.21210890201149057,0.8947739566834767,0.9315658261375653,-19.505424490925247
16_9,16,9,0.19366563993183275,0.2595631914460595,-0.07788706751814023,0.1675007465895017,0.1837235060318864,-1.0617056085592536,0.42146824861049653,0.5017143491565493,-1.2895334989464788,0.8416525020885468,0.8811516013601478,-9.568841386756654
17_1,17,1,0.40184417575021586,0.49480741392138866,-0.10428768325088522,0.14622776797940332,0.1725685288576141,-1.2182357365444227,0.25694325717449185,0.31580525660474523,-3.5494275131385864,0.44392393990516665,0.5663114014473053,-1.4221519790069452
17_10,17,10,0.2705183383525101,0.30991369866717905,-0.2607983559147884,0.19952680216948035,0.22148047005976634,0.4229901518619291,0.1257156576985369,0.16134850299860284,-2.5564443527549248,0.3740479383532207,0.4517707448371724,-4.614854156450953
17_11,17,11,0.21992632431673506,0.27535538923847985,-0.02512395220472219,0.2357388650969664,0.28636396273138864,-3.970987884913467,0.16756596091270443,0.19662593807676224,-0.20290154207476352,0.6064783288701376,0.6642516541162597,-5.323432980475673
17_12,17,12,0.6207963986279442,0.6511617718421061,-14.792142473261165,0.05988166574708651,0.08042858458859245,-0.8488932500935986,0.12038584613521897,0.15546092066249317,-0.23815013251291917,0.5601682787402472,0.6054397459540047,-5.3123078348479025
17_2,17,2,0.3688563636461769,0.44246872347727934,-0.38094913444417444,0.16704077475150425,0.18311912551294288,-2.952874641751377,0.16401863561853766,0.18664642145726598,-0.33282607923998553,0.42039941158771527,0.521758024157193,-3.7792509807210317
17_3,17,3,0.23151647547053794,0.3120484872491983,-0.07961367466970848,0.31213448660890264,0.4054791605643097,-1.2480947109774552,0.09810154627482097,0.12265893011898994,-0.38557529017579695,0.402271663292249,0.452770581650537,-2.6682617758946248
17_4,17,4,0.3199677409187954,0.4183711186590566,-0.35059413078397994,0.411653685015738,0.46795393951902464,-1.4060754227618864,0.3114177113877485,0.3678909193795589,-1.100077343907667,0.6544392981878916,0.7731494262661525,-2.7603671587464564
17_5,17,5,0.24055657739875683,0.31638415538574455,-0.501670055410514,0.3463303333726339,0.3891384742646035,-1.3695358749540896,0.153704883678779,0.18474774805463348,-5.464326978566942,0.30146845805009204,0.4012195032998659,-7.486932481904397
17_6,17,6,0.7980435931030908,0.9458368363453452,-0.03876598351078586,0.5376776785155014,0.6675587642788031,-1.9710973961370724,0.5040930901149163,0.5892621034390493,-0.5416339372513459,0.7227137627951306,0.9967351974949837,-0.6991478775100157
17_7,17,7,0.6685927322636546,0.8869953893182142,-1.2374875446606435,0.09893025553658914,0.11749023802688884,-3.2179682572172936,0.20190975792964305,0.27722802259517093,-0.9490781545088367,0.5972804788804055,0.7729634097837282,-0.17437902585029263
17_8,17,8,0.3786519878115008,0.44674622707629263,-3.1250712631587225,0.17329644033707683,0.22128965087579736,0.30545579650404686,0.11310510965824126,0.13903155495665934,-3.201502591743991,0.3627809313646952,0.435625261103983,-0.42995739115855236
17_9,17,9,0.27579311233937737,0.34567714355817547,-0.1885077400669799,0.7401441611280043,0.7969402578788822,-7.53828401227277,0.2775712940327326,0.3152135876043364,-2.2844518782055414,0.4655551448345185,0.5729564295719667,-1.1041256916059758
18_1,18,1,0.20614919948101046,0.2500457263315722,-1.7766253641607688,0.18174073098067817,0.2472080865191592,-1.426567112862124,0.10410852263728779,0.11562589218296741,-0.8094687402083716,0.32650718318780264,0.3829196892697374,-1.4462386112179417
18_10,18,10,0.16206781766604478,0.20974704941634953,-0.30415537214639143,0.19366580202916636,0.23144003175492692,-2.1759597528733376,0.21099257818505787,0.2531632746935097,-5.908839150176272,0.3190879533084233,0.36641225353896706,-1.7306583191215386
18_11,18,11,0.13699214295444392,0.159798589896321,-0.5175208912151967,0.1221040512464444,0.16673594865799218,-0.37731820981671027,0.24064237345360218,0.2611676722115111,-11.364450600137301,0.34815705146471654,0.3886041660882762,-3.273842751479913
18_12,18,12,0.12987260865648587,0.13530135385313702,-13.89152666198466,0.13143811320781706,0.13416178455704036,-103.12444602921177,0.0921798949289384,0.10873792649563899,-8.127280221321683,0.9758173421764373,0.9850270597606064,-846.111293612048
18_2,18,2,0.10819855602686605,0.13518251573970227,-0.08816599103349265,0.33120772043627383,0.3642103158319944,-0.593676932372099,0.2802348381465673,0.31293500471501784,-6.706211793848004,0.3518049682792029,0.39422220077428644,-5.646105192938727
18_3,18,3,0.1139637351757288,0.1378909592129858,-1.9774140268599365,0.07034314005513985,0.09712903380966555,-0.2175525780894969,0.2031827721399069,0.21464583448403307,-36.14244083985422,0.3656558874130249,0.4136253146351052,-38.59559720315039
18_4,18,4,0.29932559494177496,0.39179061542475674,-0.46053820308792903,0.46066512607574456,0.49199231184507614,-1.7124877088871693,0.20242159295558926,0.25569443055621655,0.5309903477613878,0.5401488922786712,0.6211004893206361,-1.564833062835063
18_5,18,5,0.1217750711036101,0.14253405408208578,-1.6439567033389095,0.3340874696044127,0.36438171096250216,-3.6525857811697424,0.08442193974852565,0.0964477788212709,-9.866203623776466,0.5272176669994991,0.5733188339574975,-14.547516510780982
18_6,18,6,0.2874152902682623,0.3582974229818806,-0.3566353161349103,0.3606694902561109,0.4962040850193048,-0.7068568026957951,0.2059534636267026,0.2588695927087001,-0.666831768494879,0.8904191546694438,0.9660496251822939,-4.818132451400182
18_7,18,7,0.10001866917490958,0.11640185476363425,-0.7280343996583565,0.11241254605650904,0.12917998428104446,-3.198626447231593,0.12372841198640566,0.14424566370335606,-11.653673540062528,0.5085282311105729,0.5242340412911116,-18.688779896475875
18_8,18,8,0.10868028827873058,0.1261686943874026,-0.8298438082050488,0.10613631602910657,0.12052924631843381,-0.43242707800896363,0.10402418879796752,0.12549834314117478,-23.042679484286896,0.32352577818155287,0.3544566783044441,-15.218873724000993
18_9,18,9,0.4764093698294957,0.611037906729556,-1.0255356315732542,0.4487921833520942,0.6466656005068571,-0.3597597261140757,0.4656525185902913,0.5530341916053637,-1.5821122552459634,0.6130553839588165,0.6954649241022998,-1.8808574119597905
19_1,19,1,0.455245430435737,0.5265733006975686,-2.3179808151652073,0.30644459246486433,0.3582832850733898,-0.4473350776571141,0.27775006266002855,0.3075958266620872,-0.7208522905486918,0.4286215670831999,0.5323534245545344,-2.031626652475565
19_10,19,10,0.112314863563329,0.14746824625658184,0.07160538904562042,0.10003022256226281,0.12093818571691407,-1.014624766480372,0.11953400412321091,0.14715373047846345,-0.795973568326237,0.6959329134877522,0.7296430315838929,-12.145499669922291
19_11,19,11,0.41088295989492907,0.44452322695588525,-6.67541914826441,0.3113634846190612,0.33054016964867117,-3.027181298771489,0.1778485073208809,0.20601580776751663,-3.6194231785819673,0.6642645426177979,0.7255727714575428,-7.110676851508103
19_12,19,12,0.5073206472072999,0.5801746168950015,-0.6031102197220297,0.1438339267082031,0.16286486495093205,-1.652310773582431,0.48989405910650885,0.6094067146324025,-2.3252485673717085,0.8277555617745715,0.873839626796735,-7.046156433556591
19_2,19,2,3.072657501041734,3.072977089393016,0.0,2.322964641801119,2.427005648605913,-1.389719615165144,0.8055619312572481,1.0086643776360469,-0.5307695283250413,4.741100767787297,4.819977164812685,-26.544672034573885
19_3,19,3,0.35707020094866554,0.4137899831973189,-1.2018180608051408,0.9292734559416772,0.9424147359231957,-43.833554911584585,0.5873995571561655,0.6349218452257072,-6.964226344913046,0.4725077131748199,0.5953331041062955,-0.5040130879343954
19_4,19,4,1.201612189932068,1.3240574112836465,-4.522098266755861,1.6321818497471015,1.8692887517028969,-3.216605577240279,2.6095092290857065,2.6541714744505462,-60.660950251543056,3.0649589894549054,3.17153580080212,-14.021690033251913
19_5,19,5,0.46837084446068855,0.5564795086477476,-1.3923160911355184,1.3897744663850466,1.554953013996033,-2.961985875721294,0.20639322206815086,0.23299071636187216,-0.5382141087958332,0.5557708070691427,0.7305208610716394,-0.1839785950215742
19_6,19,6,1.527365826271375,1.6873265404512083,-0.29556414127607455,1.800650865763426,1.9441479555228043,-5.705082599555004,0.941423035736084,1.021152191959983,-4.20808742649158,2.7557101005681357,2.8554031808282647,-11.827546229798163
19_7,19,7,0.16035867656350133,0.21808128259504508,-0.04485211223826546,0.1311547729555642,0.14796669377959087,-2.656913338815908,0.1445995994778474,0.16684795745676567,-1.9049473218058237,0.7185202656078339,0.7466285858650351,-32.302270968231674
