sub_id,MAE_glideslope_error_deg,MAE_localizer_error_deg,MAE_airspeed_error_kts,MAE_total_error,RMSE_glideslope_error_deg,RMSE_localizer_error_deg,RMSE_airspeed_error_kts,RMSE_total_error,R2_glideslope_error_deg,R2_localizer_error_deg,R2_airspeed_error_kts,R2_total_error
3,0.39263021656810493,0.37257029299603117,0.4177184082392328,0.9072506067510068,0.5154812031776329,0.5214170527613633,0.5526338829829486,1.2415225801078573,-0.20923858577669474,-1.6995301092529256,-0.9297412349387819,-5.050651342006111
4,0.6196219572737536,0.42664616303417946,0.6429837267204245,1.0513649396957692,0.8221792091141547,0.5760814170764367,0.9306736740399824,1.3723118281186304,-0.5083662722083024,-0.4028800893248583,-0.14536855842758234,-0.8289721370016607
5,0.8392801895150412,0.5803400057859043,0.4762474392216201,1.1636974122358918,1.2543544560677615,0.8647215506057896,0.7167337177662015,1.8237991164944867,-0.26458650506559245,-0.044297831652557296,0.39671929417618956,0.06860693929992023
6,0.2684377687516932,0.2390863769060586,0.2606070213668709,0.5694986919559546,0.36757890919550723,0.35368903675059876,0.3978456161194181,0.7558744620146635,-1.5472451601300325,-1.147671009291964,-0.2024551225572433,-3.8813613574831844
8,0.4220674008301295,0.2988899334422175,0.30303059194656046,0.5816216283086844,0.6232123091631911,0.44827982581929404,0.48530320554034573,0.7580319869311521,-0.26796524740766015,-1.0398845033572672,0.26481328600697385,0.10186478335190363
11,1.3614069453751618,1.1542218776774418,1.5055999152534048,2.2871772696232617,1.8083943025427123,1.5803643706763115,1.8812427826146345,2.9170348166677647,-0.23544947238415737,-0.07414991877819288,-0.3169251113195426,-0.38946913712103504
12,0.33656812519481055,0.34520708486815277,0.43251969691094155,0.8317879687894123,0.47250528649696505,0.507491565704061,0.6006984357399715,1.196281724594029,-5.241241015384994,-2.594835994691753,-0.6702220387868238,-5.459203427984948
13,1.4826013558938493,1.4218085511910301,1.3479588756435266,2.8501789689416803,1.8468693653786354,1.774313130798219,1.6714759413812597,3.401737010329137,-0.1380200921385446,-0.3737436519944928,-0.29141850496550137,-1.8615334829211823
15,0.6693374641969164,0.4402719384426656,0.38055595098467615,0.7614612920459536,0.9659223319169598,0.7057248182775661,0.5289964574409856,1.1935943273689738,-0.1730076352712857,-0.24693764606629287,0.4710854991056975,0.020743322816422327
16,0.3653185639764977,0.2964806944988195,0.49235425425001267,0.9586748741773045,0.4744990573423995,0.4368368762090987,0.7014240963055157,1.2150341235813693,-3.437833771729088,-5.207098446118108,-0.7235724307802001,-10.257643138422521
17,0.4939770182510354,0.33337090943694553,0.3177612457680964,0.7647920594825889,0.661510428830184,0.5028375987704777,0.483560450009409,1.0562747581511294,-1.2238412749117815,-0.5790390056762427,-0.747577905269063,-3.6149974996034713
18,0.25354509895125543,0.28006023746948405,0.2243362630983062,0.7189075474453565,0.376397523999326,0.41853470336523746,0.3494538831739733,0.9639021986310287,-3.4970175118159696,-4.565523058596241,0.304232404462514,-6.105502696705083
19,0.7324629350618485,0.730578434602962,0.9522952904408072,1.1895740107797108,1.072814948356935,0.9692613110076252,1.2415437227754944,1.6462530463210292,-0.3009488141265204,-0.1583521698183339,-1.10290103936936,-0.43760683454500215
20,0.7372636856745587,0.3654081512405982,0.6223250419917763,1.0623981122227228,0.9511865612394776,0.5304490442673809,0.8676427025191582,1.415652683365085,-0.26952309453556134,-0.5973914704635124,-0.18274292355024846,-1.15755594575726
22,0.7801247159244415,0.6686848112307511,0.5935065244764233,1.189582771323651,1.0950992221194318,0.9119342535216646,0.8221309079579188,1.5956167710329514,-1.4683241412601582,-0.25164892696011254,0.1925454480342853,-1.169860929027044
23,1.1265820456656754,0.9585473514199421,0.3369396012576467,1.454365479418662,1.5259512200430296,1.316363198100377,0.5200491650856546,1.8811645655094995,-0.28439704686433265,-0.2588131081162228,0.7122396678319342,-0.5820152603991984
24,1.4940401768738525,1.1912404913836911,0.8690369522318101,1.968741571952129,1.931643127397981,1.5403944286489015,1.1431570198474343,2.460538214949769,-0.5210211195154466,-0.02568119521357648,-0.4136434925674304,-0.4950880970670335
27,0.40698596114363084,0.2926928147687577,0.20358850976286794,0.51785880098431,0.5589815666498746,0.40992985034404633,0.29494238853938237,0.7549890728137373,-1.2694751751850317,-0.15174680461730117,-0.38469065633725297,-2.4495144979654655
31,0.3159559123037312,0.189257145525121,0.3745867940817779,0.4322057012021329,0.502783224162676,0.2625237662499981,0.5609555287169952,0.7459167321015178,-0.15707380622355815,-0.6041900175822108,-0.31004520101459687,-0.1643917199258993
32,0.4989961030863242,0.26304316289673474,0.23000132233849432,0.8069347111749169,0.6766028622591034,0.3475011844162475,0.3311507167969527,1.056193182576058,-3.2113322470438517,-0.5271326012020641,0.3436213750764028,-6.020638680736713
33,0.3929534055156023,0.34375496150310797,0.4733241827579774,0.6938336932263777,0.5729237025648051,0.49677082063128275,0.6356805379081063,1.0035673805746474,-1.009793912299902,-1.504186502548849,0.590073104202393,-0.7856883848104854
35,0.37066816587685886,0.4668572514405178,0.4995698631268151,0.835424582229027,0.509455982939736,0.7717704554986385,0.6476071847523182,1.1890654257511755,-3.1018336719410957,-4.1342763957435995,-3.5193028421064527,-5.5330261553601465
37,0.3360684944647369,0.26159443096959434,0.31694591021725166,0.676583953359674,0.5386922080786533,0.35626388238715256,0.44046241157137256,0.9210213797884095,-0.5742348571500908,-1.615203731504392,0.5644582441844062,0.010638777384837095
38,1.7008895492119698,0.7568254391360095,0.6791527882801072,1.7620479826030906,2.015737769356333,0.9734463379688149,0.9535042428000897,2.137398748979879,-0.0047622207374717895,-0.7345803506715836,0.1647317976712659,-0.43440218621006754
43,0.7461174924722774,0.80823807459489,0.5807258563744141,1.0226854167001198,1.1118756486984471,1.1825105630774613,0.946828073812174,1.4818124630880953,-0.25497189362489503,-0.18366747345853862,-0.3607723587785665,-0.09069958070006301
