group_run,sub_id,run_id,MAE_glideslope_error_deg,RMSE_glideslope_error_deg,R2_glideslope_error_deg,MAE_localizer_error_deg,RMSE_localizer_error_deg,R2_localizer_error_deg,MAE_airspeed_error_kts,RMSE_airspeed_error_kts,R2_airspeed_error_kts,MAE_total_error,RMSE_total_error,R2_total_error
11_1,11,1,0.11369980903625489,0.14129905103756846,0.9646835304759961,0.041179362506628035,0.055430333422066144,0.988391387270708,0.04783289669132233,0.05894333354872221,0.9714612332669227,0.15996452339935308,0.21209957935768273,0.9033775040893807
11_10,11,10,0.06931869979143145,0.1108461220480749,0.8148614162364837,0.03871598516702652,0.04499867113135547,0.93848634776036,0.0336455604082346,0.04607355432880569,0.9396462621009126,0.11405019820594786,0.13714633342155866,0.8364822797615116
11_11,11,11,0.037782511711120605,0.04626904591140634,0.0,0.17660635704183583,0.2842244296340014,0.9332855702313223,0.12538308816719057,0.14868736232864224,0.9684098104259857,0.26419990777587893,0.31707779777321493,0.9143893816504505
11_12,11,12,0.10046152722167967,0.21699278157197807,0.6936717662416199,0.09882562793678044,0.1348460295088171,0.4755530307255337,0.09276091165542603,0.1548176703544382,0.9469095938453644,0.22308435910797123,0.37692908609530096,0.8686213831527843
11_2,11,2,0.10303734208536149,0.17453259696336587,0.9569972624470201,0.8063018694634438,1.842612821795905,0.09368974887242154,0.24634109321975706,0.3568355514614312,0.9476089690370694,0.4462404091033935,0.543734362831703,0.8959004328625414
11_3,11,3,0.04132300853729248,0.04444015917365198,0.0,0.12207410812377929,0.12493109556317959,0.0,0.11378168286514281,0.1367738072010963,0.8132702460890164,0.30306109271240234,0.32437112311478034,-0.05024838388863029
11_4,11,4,0.026938343048095705,0.030972244505696567,0.0,0.07696892261505127,0.09326476379484791,0.0,0.17231153876090052,0.21960552031685757,0.9335882999826546,0.2658354657287598,0.3231142739262331,0.6199642263166636
11_5,11,5,0.11207224459230898,0.15943967850137536,0.9834186741463402,0.12405361390113828,0.1842650410592256,0.944716320446342,0.07815283999252322,0.09374259420276453,0.8650250357358619,0.23025419719696047,0.30175889522017535,0.9630920691486841
11_6,11,6,0.04735443592071533,0.04898207212879995,0.0,0.22121569698262214,0.25491021322365764,0.9534733652258409,0.1825006783905029,0.2178775611270656,0.8913004655795458,0.2702002755737304,0.3514057660484469,0.7824741630655716
11_7,11,7,0.18413049127388,0.2671041015084559,0.8228412304500706,0.5627036456630825,0.8335086052054982,-71.88719601262198,0.07971212387084961,0.09606113972867604,0.0,0.17686004144287115,0.27665848680975935,0.8324330089412791
11_8,11,8,0.08203361750470103,0.09848171029590035,0.9597433681454818,0.012959428045213224,0.017626557138220575,0.9557163529918914,0.03347941376278363,0.044296917179624064,0.9775161722285992,0.08608267642879489,0.11247814867770174,0.8954805325335806
11_9,11,9,0.23299950635719294,0.3241086209910464,0.9462696053029678,0.11261349366515877,0.1527583485436399,0.9675896670413198,0.1714923730715513,0.1998943669231076,0.8948500135970825,0.299895711555481,0.376593533153841,0.7754871178908753
12_1,12,1,0.011053203157939015,0.014845307375386132,0.9680286848332902,0.015037371238231657,0.01771207359969164,0.45843688279648254,0.020220339329242706,0.024014024791490386,0.6903865356324907,0.03761273534107208,0.04220421678167127,0.668621045542295
12_10,12,10,0.03650459555517882,0.049258886725548956,0.9012652023232575,0.031195481631755825,0.03892578778390232,0.956296979586065,0.017023319531440734,0.023581048326325776,0.8801563330512002,0.07283559510135651,0.09612205588549667,0.871868969268163
12_11,12,11,0.03450802011375129,0.044027618107816135,0.971935705760216,0.02033663134232163,0.025188820950872326,0.9521093187877976,0.014793928013801576,0.01882194212239677,0.9567510605791114,0.046860280873298646,0.06878551452700107,0.9647093595414536
12_12,12,12,0.01653472670288384,0.02191066069584252,0.9599783435584716,0.007881502470493316,0.010890014952450393,0.9714484225133362,0.012014067543983457,0.01576797949774059,0.8905144111733316,0.027076707414627067,0.036739898414503605,0.8091965899583766
12_2,12,2,0.017464211005538702,0.021738220884264765,0.8494696579392393,0.029467992494940757,0.040289294695772145,0.9709302403860558,0.01535930508232117,0.018363958184970237,0.5684073577574025,0.028049006584167487,0.03445417609317117,0.8461137331315333
12_3,12,3,0.03352745958607644,0.04125132348145167,0.8853331401461857,0.02450896574664116,0.032072377145199546,0.9265751299611582,0.024252704637527468,0.027153732046608342,0.8497712295298883,0.041651521253585816,0.050840999933337606,0.8720164327690028
12_4,12,4,0.11734598412601649,0.1588977380615204,0.87795599912487,0.06357841074147821,0.08009457091613897,0.9699135320693106,0.1431517834416032,0.17813846757465546,0.7381507922451647,0.18149405206489566,0.2294856340194106,0.6918577233764738
12_5,12,5,0.03541742182975263,0.04664584145296234,0.8768104358150622,0.02278705546188355,0.03264217749774811,0.9460789361776875,0.018895207780838013,0.023872466817875488,0.9262274434816732,0.04914219979000091,0.06543721293664698,0.9037039903420008
12_6,12,6,0.09033788582740725,0.1355789688352371,0.7708401763112362,0.02879983118915558,0.03429987679198974,0.9680152441439949,0.12630133629494905,0.15475140737908355,0.881093033726448,0.1480307160320282,0.18650616345073795,0.266079162191305
12_7,12,7,0.02270602047053724,0.02683695566019863,0.9452522571907277,0.012487177218437196,0.015062757943411229,0.945250081008143,0.019229481142044067,0.023821878434714998,0.9667214547700017,0.03705834381103515,0.045821792535760054,0.6857215851135108
12_8,12,8,0.02592179360459745,0.03237996062918664,0.7644855049110804,0.01664799909353256,0.022952463993299227,0.8876086236103906,0.020283648974895475,0.025116799633499484,0.8138923046980249,0.03563692314815521,0.04048227758205226,0.6201259486889006
12_9,12,9,0.08589051485829799,0.10993423017424259,0.8280619743965247,0.048906468202352525,0.05691306762017757,0.9755017124092177,0.11191452218562364,0.13626543522434692,0.7252987990870939,0.14308252132225036,0.1772200546458056,0.8198456391966664
13_1,13,1,0.14683047222828866,0.20815830939381588,0.9722865690515361,0.2985869853696823,0.36452806355934053,0.9712178042302966,0.10795466667485237,0.13417288014316334,0.9778660125936315,0.37564148281097404,0.43540892982976753,0.680066989506624
13_10,13,10,0.18961492228126528,0.4756708866077981,0.662390552843014,0.4167077684402466,0.892627250893201,0.9114685101069829,0.2059838072367534,0.25850813672676315,0.9220247759208547,0.3862054144592285,0.6052510977538939,0.5210173085860745
13_11,13,11,0.3595474174211025,0.5344379405646494,0.9505046214508966,0.1719835884926319,0.20596331269555512,0.9574982869482274,0.13057566700956225,0.16203876537363407,0.9488795401787412,0.482737973777771,0.6546278310962393,0.696832572433656
13_12,13,12,0.043816938400268554,0.045126555039586465,0.0,0.06627402939122914,0.10811055071941851,0.6603726568203351,0.12145990598583221,0.18951368695526405,0.9224757365699465,0.126337466545105,0.16824550753154968,0.7970234107245096
13_2,13,2,0.08746525534629822,0.12363081906456039,0.9863708331647594,0.12412272754091024,0.1486489035480363,0.9530673700191368,0.13442699285697937,0.1621987192134922,0.9796639854352268,0.2812551104602814,0.35145170691519534,0.9752807252270137
13_3,13,3,0.04353233337402344,0.044971700876714864,0.0,0.13218055166625975,0.1589909061478523,0.9302454805492786,0.14933086576497556,0.17205720785381612,0.9688114532031941,0.24178620764160155,0.3113870910320752,0.791796115653891
13_4,13,4,0.060717716217041015,0.0635343371285961,0.0,0.1440488354716897,0.1607127816417107,0.9783070277408868,0.13530585801982878,0.17048617232886254,0.8936436836284768,0.17542279072570796,0.2159350223847146,0.9176429987954361
13_5,13,5,0.06904793124389648,0.11736561036971774,-0.49290890577944846,0.1821157826333642,0.26536439318940014,0.9200900140781466,0.1700900575799942,0.23337528663971735,0.8859987130135525,0.29449550918579104,0.4848488651096914,0.8359493569323715
13_6,13,6,0.06093867778778076,0.06245731934622279,0.0,0.07510474030447006,0.09236742986438393,0.966011045960057,0.181948203974247,0.22479549891984235,0.9775731524855624,0.2599655623626709,0.312189740313086,0.8024304784340437
13_7,13,7,0.04057455062866211,0.04114270183238939,0.0,0.2519176744537353,0.3216838821365249,0.7663574254760629,0.09325834981086852,0.13086107378612882,0.9429851302247472,0.24106857168579107,0.30799514250866095,0.8756206672410746
13_8,13,8,0.08197641614532471,0.12451901099149501,-0.2915617133184749,0.1562991089553833,0.3295395458090468,0.9678488993780424,0.12437763638222218,0.16943738510158585,0.9662006435425126,0.33766927711486816,0.45132186840098243,0.8770402302382455
13_9,13,9,0.06162687301635742,0.0654606143209474,0.0,0.10729075301361084,0.12056608630184035,-0.5420751599456171,0.276797248609066,0.3230482915737495,0.9402306156393708,0.26578660473632815,0.3232465123923065,0.7900352713173325
15_1,15,1,0.048328263402700425,0.06232994754686282,0.9800956321485397,0.01045743383616209,0.01357223357990036,0.9451174047509081,0.06606151812203227,0.07837344446739676,0.8548852524379522,0.0856916315937042,0.11584458435995182,0.9195431470939976
15_10,15,10,0.07940469518470765,0.09332745553841748,0.9695477213610406,0.04372490881672502,0.055184849268240806,0.9341940809940551,0.02659547466087341,0.03424324562973921,0.794957038763379,0.14771378763961793,0.19870549969571946,0.7911287238782292
15_11,15,11,0.023125426420398058,0.027218348147596057,0.9666914666863194,0.016532789483070374,0.019164236864705312,0.755337349383031,0.014321370258331302,0.01811377975832534,0.6762306895730531,0.0273294214630127,0.03419318568861107,0.8009687910612581
15_12,15,12,0.01740297912597657,0.025248008104155215,0.97294024241031,0.019696926884412765,0.023396317925367983,0.9824580750274907,0.026098314216613766,0.030617416799513856,-4.310170253296266,0.05721111931610107,0.06714047845998965,0.47836309805997623
15_2,15,2,0.14871193924570084,0.18290904887954135,0.9640635672720523,0.0595259756347537,0.06968446828938171,0.9886880372330065,0.034131235892012717,0.04387091636213099,0.9310810624959647,0.16701271295928954,0.23189868318110227,0.9555307287020464
15_3,15,3,0.02030078424802422,0.02369881651957954,0.9754564686850399,0.031730605995118615,0.04343908188679598,0.9537444668123701,0.019410220803618428,0.021107479935083117,-4.6950620846096065,0.04512100861310959,0.05390582678739402,0.9349406374161013
15_4,15,4,0.16834805531638863,0.19833661726668747,0.9332417187080202,0.05201906716823578,0.06974177644713252,0.951817754537919,0.12718115283668038,0.15987874936974383,0.7119051368719078,0.23876037326049812,0.2950213104362743,0.7166518785631466
15_5,15,5,0.025103859117046,0.03487623870229032,0.9780184345363119,0.050945298464834685,0.06366406338503088,0.9586702026983333,0.028248401985168457,0.03540598826227972,-0.9919216263997954,0.10278795667648317,0.11856009798120212,0.7345093158640444
15_6,15,6,0.2362530082602501,0.7379217152295091,0.7823505291378143,0.3210537840881348,0.8629009309976371,0.8865504167213647,0.19918119574874638,0.25200683079670994,0.9260423349733934,0.48789203289794925,0.5852772695157008,0.5051489019315174
15_7,15,7,0.06973894608342648,0.09046187678053695,0.9890654536853886,0.024975455184698108,0.030732928479861758,0.9568330855395397,0.034306960929870615,0.044738905616269864,0.8147124268728313,0.10474459742355346,0.13181005242531152,0.9430339887405433
15_8,15,8,0.09178549207115175,0.1196023882350325,0.979945846363097,0.05924357631516457,0.07850304183547194,0.918730295710235,0.025820174838066104,0.03397658700843581,0.8450720995500529,0.1203404881744385,0.14823569870236908,0.9674079839346983
15_9,15,9,0.12024128778076172,0.19490405619391887,0.9221306649982522,0.08434052587525546,0.09061464652110084,0.9060880462412685,0.14632927393341066,0.1761107387864449,0.7579360372213215,0.28771400643920897,0.34769990818134483,0.7712080008400389
16_1,16,1,0.02481065841460228,0.031028219631376287,0.8876706318896443,0.026572515363156794,0.03776731054419215,0.9105858320825697,0.03607458862257004,0.041099062758480444,0.9628273612735224,0.042997973302841185,0.052834667052557086,0.9484241519460225
