sub_id,MAE_glideslope_error_deg,MAE_localizer_error_deg,MAE_airspeed_error_kts,MAE_total_error,RMSE_glideslope_error_deg,RMSE_localizer_error_deg,RMSE_airspeed_error_kts,RMSE_total_error,R2_glideslope_error_deg,R2_localizer_error_deg,R2_airspeed_error_kts,R2_total_error
3,0.30944947205206524,0.30029638776886913,0.32918469635254405,0.7682881324586672,0.41001035411757547,0.38069281835635854,0.4330757923725848,0.9259714944150997,0.23497438249803648,-0.43902083799469027,-0.18509148249333585,-2.3657985389120135
4,0.514115018077161,0.34749541093288666,0.5603443159455774,0.743102802502184,0.7092714386051435,0.47846426801239433,0.7956196002994765,0.8964862591263794,-0.12253211720995427,0.03227527123516005,0.1629308319035112,0.2194715262018364
5,0.7986795218320981,0.5683972745890068,0.4346080229592707,1.1094283927423623,1.2278775199062435,0.8827817098013164,0.662161543227072,1.775141256619395,-0.2117641107106809,-0.08837476592065396,0.485089588793562,0.11764199248587026
6,0.19836545680155346,0.19168272529584085,0.24335360078881782,0.7268267822773845,0.2818207939271094,0.26150960251595023,0.3538227558701597,0.7879879505653308,-0.49732351299898125,-0.17408581068112983,0.048932711346155955,-4.304943550027154
8,0.35504490412809236,0.2808560804037407,0.326126344554009,0.6910435525812094,0.5541302271719677,0.38642546063887645,0.5033769188783939,0.828395360425576,-0.0024413841964323613,-0.5157886690974731,0.20903379801377275,-0.07261033533591643
11,1.263312116283271,1.029335656862021,1.4325215574688084,2.3561938014241983,1.6934425919408382,1.5086795757170646,1.8219576924852046,3.0611783096996064,-0.08337718426290563,0.02108617505839805,-0.23523037162040228,-0.5301814543925327
12,0.18720647387456404,0.2702144679512542,0.39731656825482586,0.8139308586136765,0.24347738521431048,0.3463856281129887,0.5683921746950208,0.9663891857778857,-0.657199785061855,-0.6747159350541174,-0.4954000411816606,-3.215180234221913
13,1.4513634501312889,1.4087071386148966,1.2959930628979153,2.9778696884392737,1.8044426143088264,1.7594009500748706,1.6194856785351206,3.520165200616817,-0.08633488126295252,-0.3507494823649737,-0.2123303259823952,-2.064244762069851
15,0.6098982515599607,0.38671852506154286,0.3731825695802182,0.7703431948595099,0.9428129249245809,0.64140336055357,0.49238480679138796,1.179795294616454,-0.11755133125717832,-0.029998086209871433,0.541763969706504,0.04325463100895677
16,0.2840227762140947,0.21591524702230439,0.332094092224182,1.1843677883298551,0.3515664153295609,0.2695894221612172,0.433381508155363,1.2900189717986044,-1.4362120359321113,-1.3640450236078805,0.34202570210535377,-11.690032146307095
17,0.3380906685125093,0.2795140468871879,0.2559025056860257,0.7778436103384019,0.4246084834760612,0.4085691552979619,0.3431551233726797,0.9035687389891066,0.08376320242518676,-0.0424819015471507,0.11993251897333967,-2.3770699872502634
18,0.1721785518611458,0.2232140523717726,0.22615118853978455,0.8871034416946152,0.23339994942056286,0.28698661504543155,0.33528592703798454,0.9516636144799989,-0.7291496381503997,-1.6167746402404468,0.359505939177134,-5.926212260918241
19,0.6146712719791539,0.6818743260130916,0.8921216164907627,1.1170107764407882,0.9649700166749986,0.8964350901166058,1.1456713170654773,1.5804929398876064,-0.052539045458053435,0.00917590925456635,-0.7906672025499044,-0.32504938818535534
20,0.6403629449363123,0.2685094612187874,0.574282776662905,0.6775207322314538,0.8271703904946262,0.42389269582807965,0.7961815336195329,0.9353972046170187,0.03993827889734258,-0.020083880982543656,0.004061038565346897,0.0580219818245542
22,0.6156215702345316,0.6076037172369666,0.5305907535535646,1.0537864665003405,0.8970889451545356,0.8453537790582928,0.7460126615373023,1.319924102888336,-0.6564039582882315,-0.0755546218755414,0.3351425606358047,-0.4848159841380397
23,0.9434730696894593,0.9353129550498444,0.4325910726325984,1.5558316453489913,1.2887306045930034,1.2788869744841698,0.6685810107507346,1.9533177095976544,0.08390126975614598,-0.1881577921862867,0.5243908577652219,-0.7057008444592321
24,1.4275008703242371,1.1125913182286833,0.6280246202765685,1.8093346733936844,1.8926369608819258,1.4651360446179158,0.8541953900573815,2.334367778522886,-0.46021260131621,0.0720930651581666,0.21069915139004147,-0.3456902781336306
27,0.2646207567735266,0.2787312571814056,0.33310032165323106,0.38726432559871077,0.34613982384184555,0.38982056607920657,0.38360826464156833,0.4998387859889199,0.12977090334150665,-0.04151954352820719,-1.3423634686095358,-0.5119469340765463
31,0.29323560415058986,0.18047368699098768,0.3808399265826394,0.4324589837253031,0.4861996663017702,0.2342817004725833,0.5562825143243526,0.7419020491634045,-0.08200387920767893,-0.2776011450531093,-0.288309570186585,-0.1518914411348189
32,0.2801241847209997,0.2208839625091688,0.24623322086446936,0.8880190516496972,0.36822349929405784,0.30375405480539136,0.3703999707535847,0.9630834337594076,-0.2473112694490771,-0.16683201957060478,0.17880760586141553,-4.837376799876243
33,0.35459930598450023,0.25795820393628,0.4509237125805692,0.5700362064377763,0.5006290326599353,0.35833590676264315,0.6032681182577566,0.7803471930664586,-0.5345816829967609,-0.30297226297173774,0.6308105077813245,-0.07966331533528348
35,0.24691168436242866,0.27249717464373663,0.6734284464326205,1.185234132514738,0.37627079681145437,0.3907432689928404,0.8161449869257538,1.4073044379058695,-1.237513881461954,-0.31609111543698853,-6.177658025848578,-8.151220261614544
37,0.23428386656488576,0.20025667301350628,0.2954935979439044,0.7424056376560307,0.439374527036426,0.25724806366473324,0.41655346242448343,0.9326374365808323,-0.04726812814904857,-0.3635346024949362,0.61045862717228,-0.014474534426839103
38,1.7581617981995552,0.6142873035320509,1.009071692348865,2.047491080968113,2.0729734714628916,0.8040887469947547,1.2737454201685336,2.456878296804451,-0.06263158152848214,-0.18352751691564406,-0.49054797852079224,-0.8952527026077661
43,0.6708368828049172,0.7513053728265812,0.5356881317100904,0.9296876405708187,0.988183592893262,1.084485737151723,0.8545577944923504,1.262593075391007,0.00871886865463134,0.004440215117823332,-0.10847551778292974,0.20814535962944625
