time_dn,aircraft_velocity_e_mps,aircraft_velocity_u_mps,aircraft_velocity_n_mps,aircraft_elevation_trim,aircraft_aileron_trim,aircraft_latitude_deg,aircraft_longitude_deg,aircraft_elevation_m,aircraft_agl_altitude_m,aircraft_pitch_deg,aircraft_roll_deg,aircraft_indicated_airspeed_kias,aircraft_groundspeed_mps,aircraft_climb_rate_mps,aircraft_yaw_deg,aircraft_ils_deflection_gs,aircraft_ils_deflection_h,aircraft_landing_gear
738534.42375662317499518394,54.5361404418945,-2.44712400436401,7.0630841255188,0.014766713604331,0.0173579603433609,42.4851913452148,-71.4532165527344,716.567443847656,637.697814941406,-1.6317480802536,-4.6808123588562,114.181686401367,55.0460395812988,-3.1416130065918,0.25148606300354,-0.209105849266052,-0.228098273277283,70
738534.42375855997670441866,54.5455780029297,-2.43261194229126,6.93809652328491,0.014766713604331,0.0173579603433609,42.4851837158203,-71.4531021118164,716.102844238281,636.830139160156,-2.39631986618042,-4.42730808258057,114.194244384766,55.0388450622559,-3.07876873016357,-0.484165608882904,-0.208841785788536,-0.228836804628372,70
738534.42376045067794620991,54.533863067627,-2.58283543586731,6.89420461654663,0.014766713604331,0.0173579603433609,42.4851722717285,-71.4529876708984,715.636840820312,635.97314453125,-2.04068374633789,-3.96027064323425,114.059562683105,55.0285682678223,-3.0227267742157,-2.74556183815002,-0.208497017621994,-0.229473054409027,70
738534.42376238584984093904,54.5115737915039,-2.60877656936646,6.84494543075562,0.014766713604331,0.0173579603433609,42.485164642334,-71.452880859375,715.159057617188,635.106384277344,-1.36740171909332,-3.4954571723938,113.876991271973,55.0015525817871,-2.98341131210327,-4.32107353210449,-0.208262741565704,-0.230024471879005,70
738534.42376429738942533731,54.4971771240234,-2.5630350112915,6.7564058303833,0.014766713604331,0.0173579603433609,42.4851531982422,-71.4527740478516,714.681335449219,634.236755371094,-1.6249144077301,-3.07686448097229,113.637107849121,54.974178314209,-2.95780086517334,-4.28365039825439,-0.208121344447136,-0.230503499507904,70
738534.42376627889461815357,54.5156478881836,-2.56088447570801,6.6280517578125,0.014766713604331,0.0173579603433609,42.4851455688477,-71.4526596069336,714.194030761719,633.342529296875,-2.69911527633667,-2.7588095664978,113.29564666748,54.9767684936523,-2.93781685829163,-2.77652072906494,-0.207976043224335,-0.230935275554657,70
738534.42376813641749322414,54.5578575134277,-2.72357678413391,6.51602268218994,0.014766713604331,0.0173579603433609,42.4851341247559,-71.4525527954102,713.705688476562,632.58447265625,-3.372318983078,-2.45578646659851,112.845756530762,55.013053894043,-2.92448496818542,-1.40655267238617,-0.207856014370918,-0.23129814863205,70
738534.42376994877122342587,54.5901069641113,-2.93971085548401,6.44740295410156,0.014766713604331,0.0173579603433609,42.4851264953613,-71.4524459838867,713.212951660156,632.018493652344,-3.15657305717468,-2.21243572235107,112.32364654541,55.0480766296387,-2.9275107383728,-1.06631183624268,-0.207937642931938,-0.231581330299377,70
738534.42377181630581617355,54.6056632995605,-3.08345866203308,6.39092540740967,0.014766713604331,0.0173579603433609,42.4851188659668,-71.4523391723633,712.67822265625,631.597412109375,-2.81278467178345,-2.45156478881836,111.761444091797,55.0647850036621,-2.95447540283203,-1.13916206359863,-0.208373531699181,-0.231815382838249,70
738534.42377391620539128780,54.6212043762207,-3.15240836143494,6.31421518325806,0.014766713604331,0.0173579603433609,42.485107421875,-71.4522171020508,712.042907714844,631.296752929688,-3.18420839309692,-3.17098712921143,111.236724853516,55.0752487182617,-3.01127457618713,-1.40449070930481,-0.209309712052345,-0.232015311717987,70
