group_run,sub_id,run_id,MAE_glideslope_error_deg,RMSE_glideslope_error_deg,R2_glideslope_error_deg,MAE_localizer_error_deg,RMSE_localizer_error_deg,R2_localizer_error_deg,MAE_airspeed_error_kts,RMSE_airspeed_error_kts,R2_airspeed_error_kts,MAE_total_error,RMSE_total_error,R2_total_error
12_5,12,5,0.03738479040693875,0.04538354513367301,0.8795807027763791,0.020594891339524638,0.029644658755661,0.9733483768486806,0.028324312109618773,0.03737514872011182,0.8219196305778217,0.037659834447342784,0.05145581424574603,0.9382382342491135
12_6,12,6,0.0994314954008029,0.1368027076029975,0.756363545541085,0.03735977566991642,0.04750889729577793,0.9355879128892067,0.13225493214500006,0.16150025680620303,0.9009279421931277,0.14530445062334266,0.1846705818268756,0.20441445032087424
12_7,12,7,0.026036296421942256,0.03292570963239865,0.9094502224652363,0.00865620094360799,0.012519479102765234,0.965075229248104,0.02017861681365473,0.027134935186318605,0.9739360347690538,0.02306437144170282,0.030249821412673263,0.9534824207843867
12_8,12,8,0.023791408792997123,0.03162832255325935,0.9060760982794848,0.020528491003903547,0.027972134907196276,0.9518467013517287,0.029324628217060732,0.03332066252177371,0.8651363432853513,0.027719801306656234,0.035633050807024745,0.738354596805377
12_9,12,9,0.08353767515281015,0.1071010780551624,0.8180953284852083,0.04320065464976382,0.05172100185739427,0.9788150764565454,0.13795800719305384,0.1685830670327032,0.545672542166612,0.14282359392604305,0.16619553525450773,0.8268147521199504
13_1,13,1,0.30411238109221017,0.3482341730461246,0.9190300475947097,0.3201332026219303,0.4111204765546828,0.961653647447051,0.2711600320572175,0.34601724612706797,0.8354935401126078,0.27074338624955285,0.33443573674607957,0.861274546432483
13_10,13,10,0.32671514058028417,0.7651973677223814,0.6036083918773927,0.40032487153984897,1.135616803938881,0.8565488848288811,0.23850707633621007,0.3032058272143101,0.8907434917920416,0.27906505667238535,0.49814715458309794,0.7770927648813366
13_11,13,11,0.3134918248058266,0.45202492285491286,0.9646073632018783,0.16577578173285054,0.20286050067070222,0.9721772811480726,0.18604860139155602,0.22229834633048737,0.897412808914271,0.37438918835138657,0.5141713938493964,0.8294904187819977
13_12,13,12,0.031155242913321318,0.037689557428809875,0.0,0.1065066396795797,0.12725664360988942,0.5303446314583995,0.14584967438663196,0.21615842873781044,0.9671831907594177,0.12031345753952859,0.17468168282336244,0.960961896130275
13_2,13,2,0.07920515344923781,0.12973667470843891,0.985089430742852,0.1434033209664881,0.18606718413797554,0.9249970614221555,0.2937853165349719,0.36143464588008595,0.9011482799228602,0.289956402547888,0.38519024639972715,0.9711014927547748
13_3,13,3,0.06493730166037645,0.07965140498118202,0.7716593779087992,0.12165014663230284,0.14986649125876203,0.9370814170766367,0.17755499639652025,0.22833000964128666,0.936930608551922,0.15469861611092592,0.1997552816453139,0.9484208693103979
13_4,13,4,0.07751078833234658,0.08265397976820595,0.0,0.36119938221355796,0.424011539767698,0.8286219883252781,0.22207375934429766,0.277403359157603,0.6652141976282107,0.32369515719018693,0.40579655556866007,0.655291483489021
13_5,13,5,0.2587750126913519,0.45792258765740207,0.5240141381340025,0.2333007641442508,0.3491961023841545,0.9082858982974857,0.2269796903955921,0.2963295224537783,0.7886477375852496,0.24880972277429342,0.34954296761610787,0.9162675689593749
13_6,13,6,0.08045581407034315,0.11523242856163765,0.0,0.12359418028291165,0.16658980588433622,0.9465375055084685,0.1842663536505623,0.23339467123529004,0.9730558687465805,0.21327788648558238,0.2711802574779969,0.845111488708582
13_7,13,7,0.38362136581437084,0.5202169766151556,0.0,0.3152519757644825,0.4320402878395688,0.6829513376955167,0.17480668534699875,0.19939854369881063,0.8516444446579241,0.18541191243990512,0.2246593345859802,0.9426966978706339
13_8,13,8,0.17480593599329702,0.2692815606740408,0.9546282852561141,0.23077481925358592,0.3087653557806097,0.9678706920582487,0.21650497594908172,0.28840884327236954,0.8836210857842097,0.31141410721876894,0.43609746359055923,0.8903917753115439
13_9,13,9,0.05724577339475327,0.07044656377046012,0.0,0.05219940329846081,0.07293861177570415,0.33119637619877507,0.24992655335781508,0.31763544699833024,0.9484359179771369,0.2399524422477828,0.29581055597339034,0.8593909055690808
15_1,15,1,0.055261578242374924,0.07069975655641857,0.9727381570742775,0.025014795285516946,0.039402970493466444,0.5970840487341613,0.051506273144016484,0.06838033822952232,0.9016152253089725,0.05696716239766408,0.08351812803569343,0.9517524662659425
15_10,15,10,0.06228972341686094,0.07352666454871105,0.9880466975977825,0.06903199676632008,0.08436550705506153,0.9111672258650749,0.06299827211082115,0.08780232352810699,-0.5256618941807962,0.07440850686221194,0.0887378631126219,0.9632861158718815
15_11,15,11,0.03868366643492311,0.046636360495284586,0.9189778068848008,0.02791904065049145,0.033498355670950754,0.2498618168030945,0.038739281542161365,0.045331821480978376,-0.8815732116350543,0.021712397815795183,0.028490898195357234,0.8576788711349246
15_12,15,12,0.046131466969049476,0.05496498674970728,0.8814774292893574,0.03976733545568627,0.04528114334452839,0.9346923198912401,0.047608528435021655,0.06154122549948351,-19.661642370590823,0.053335371843403485,0.07968738706737044,0.1332357907688585
